customer_id,due_date,paid_date,amount_due,amount_paid,region,risk_score,product_type
C23792,2025-03-21,2025-03-24,675,642,North,0.86,Loan C
C23793,2025-03-20,2025-03-20,797,774,South,0.82,Loan A
C23794,2024-11-04,2024-11-05,365,342,East,0.52,Credit Line
C23795,2024-12-26,2024-12-27,389,379,West,0.53,Credit Line
C23796,2025-02-13,2025-02-14,292,265,East,0.2,Credit Line
C23797,2025-03-23,2025-03-26,718,669,North,0.52,Loan C
C23798,2025-01-23,2025-01-24,599,580,South,0.88,Credit Line
C23799,2024-10-22,2024-10-26,946,923,East,0.39,Loan B
C23800,2025-02-16,2025-02-18,934,892,South,0.52,Loan C
C23801,2025-04-10,2025-04-12,798,775,North,0.69,Loan B
C23802,2025-02-10,2025-02-12,780,760,South,0.95,Loan C
C23803,2025-01-08,2025-01-09,631,630,East,0.75,Credit Line
C23804,2024-11-20,2024-11-22,540,510,South,0.2,Credit Line
C23805,2024-12-28,2024-12-29,285,282,South,0.81,Loan A
C23806,2025-04-02,2025-04-06,972,952,East,0.77,Credit Line
C23807,2024-12-07,2024-12-10,691,673,North,0.91,Loan B
C23808,2024-11-25,2024-11-29,912,907,East,0.42,Credit Line
C23809,2025-01-26,2025-02-03,916,877,West,0.93,Loan C
C23810,2024-12-12,2024-12-14,568,524,East,0.77,Loan C
C23811,2025-01-28,2025-01-29,598,576,South,0.34,Loan A
C23812,2025-04-12,2025-04-14,493,490,West,0.79,Loan C
C23813,2025-04-14,2025-04-16,580,554,West,0.47,Credit Line
C23814,2024-10-23,2024-10-25,927,923,West,0.36,Credit Line
C23815,2025-01-22,2025-01-25,606,569,South,0.43,Credit Line
C23816,2024-12-19,2024-12-21,672,655,West,0.97,Loan A
C23817,2025-04-12,2025-04-13,444,427,North,0.7,Loan B
C23818,2024-11-20,2024-11-21,961,933,West,0.49,Loan C
C23819,2024-10-29,2024-10-31,569,531,South,0.52,Credit Line
C23820,2025-02-22,2025-02-22,552,536,South,0.58,Loan C
C23821,2024-12-04,2024-12-08,521,480,East,0.91,Credit Line
C23822,2025-03-04,2025-03-07,334,294,East,0.41,Loan C
C23823,2024-12-17,2024-12-23,425,383,West,0.44,Loan C
C23824,2024-12-09,2024-12-10,392,392,North,0.17,Credit Line
C23825,2025-01-14,2025-01-17,384,372,West,0.52,Loan A
C23826,2025-01-11,2025-01-13,181,172,West,0.1,Loan A
C23827,2024-12-23,2024-12-25,757,721,West,0.62,Loan C
C23828,2024-10-26,2024-10-31,908,902,South,0.17,Loan B
C23829,2024-12-10,2024-12-11,107,87,North,0.83,Loan C
C23830,2025-03-13,2025-03-14,960,954,East,0.8,Credit Line
C23831,2025-03-15,2025-03-17,273,271,North,0.94,Loan A
C23832,2025-02-23,2025-02-25,96,52,North,0.31,Loan A
C23833,2025-01-15,2025-01-16,670,638,West,0.41,Loan B
C23834,2025-02-24,2025-02-26,691,663,East,0.35,Loan A
C23835,2024-11-03,2024-11-03,956,909,North,0.56,Credit Line
C23836,2024-12-22,2024-12-23,529,525,West,0.5,Loan A
C23837,2025-02-03,2025-02-03,439,411,South,0.95,Loan A
C23838,2024-10-25,2024-10-27,393,372,North,0.44,Loan B
C23839,2024-11-13,2024-11-14,884,859,East,0.98,Loan A
C23840,2025-04-06,2025-04-08,671,632,North,0.82,Loan C
C23841,2025-04-16,2025-04-17,380,364,South,0.1,Credit Line
C23842,2025-02-17,2025-02-19,124,77,East,0.47,Credit Line
C23843,2024-10-21,2024-10-25,745,702,North,0.67,Loan B
C23844,2025-03-10,2025-03-11,966,947,West,0.46,Loan B
C23845,2025-02-07,2025-02-09,535,495,East,0.76,Loan A
C23846,2024-10-22,2024-10-22,483,450,West,0.27,Loan B
C23847,2024-12-16,2024-12-18,260,252,South,0.59,Loan A
C23848,2024-12-31,2025-01-01,557,516,South,0.43,Credit Line
C23849,2024-11-26,2024-11-29,947,918,North,0.76,Credit Line
C23850,2025-04-12,2025-04-14,983,948,North,0.88,Loan B
C23851,2025-01-18,2025-01-18,711,699,North,0.21,Credit Line
C23852,2024-12-31,2025-01-01,872,828,North,0.56,Loan A
C23853,2025-01-02,2025-01-02,263,262,North,0.6,Loan C
C23854,2024-10-25,2024-10-27,231,225,North,0.76,Loan C
C23855,2025-03-03,2025-03-04,62,24,East,0.84,Credit Line
C23856,2025-02-26,2025-03-01,602,555,North,0.61,Loan B
C23857,2024-12-10,2024-12-14,105,70,East,0.73,Loan A
C23858,2025-03-03,2025-03-07,91,43,North,0.25,Loan B
C23859,2024-12-30,2025-01-02,166,145,East,0.35,Credit Line
C23860,2024-12-23,2024-12-27,378,376,West,0.75,Loan A
C23861,2024-12-29,2024-12-29,283,250,North,0.89,Loan C
C23862,2025-03-23,2025-03-26,235,210,South,0.96,Loan B
C23863,2025-01-26,2025-01-26,807,763,East,0.83,Credit Line
C23864,2025-04-02,2025-04-05,706,687,West,0.52,Loan C
C23865,2025-03-20,2025-03-22,795,779,South,0.73,Loan C
C23866,2025-01-09,2025-01-12,52,32,East,0.79,Credit Line
C23867,2025-01-06,2025-01-09,179,142,South,0.52,Loan A
C23868,2025-03-05,2025-03-08,131,127,West,0.81,Loan B
C23869,2024-12-24,2024-12-26,198,162,North,0.28,Loan A
C23870,2024-11-13,2024-11-14,67,32,West,0.71,Loan C
C23871,2024-12-25,2024-12-26,390,389,South,0.3,Loan A
C23872,2025-03-07,2025-03-10,886,861,North,0.66,Credit Line
C23873,2024-12-08,2024-12-09,881,842,North,0.12,Loan C
C23874,2025-02-03,2025-02-03,873,825,East,0.45,Credit Line
C23875,2024-11-25,2024-11-25,421,399,South,0.79,Credit Line
C23876,2025-01-21,2025-01-23,525,484,West,0.95,Loan A
C23877,2024-12-12,2024-12-16,56,28,North,0.93,Loan C
C23878,2024-12-09,2024-12-10,777,740,West,0.39,Credit Line
C23879,2024-11-04,2024-11-06,643,631,East,0.45,Loan B
C23880,2025-04-14,2025-04-16,823,794,North,0.74,Loan C
C23881,2025-01-14,2025-01-17,965,935,North,0.21,Loan B
C23882,2025-04-15,2025-04-17,388,348,South,0.19,Loan B
C23883,2025-02-26,2025-03-02,634,608,North,0.5,Loan B
C23884,2024-11-04,2024-11-07,92,53,South,0.2,Loan B
C23885,2025-03-24,2025-03-26,822,779,East,0.94,Loan C
C23886,2025-02-25,2025-02-27,560,535,North,0.81,Loan A
C23887,2025-04-14,2025-04-16,749,734,East,0.7,Credit Line
C23888,2024-12-19,2024-12-19,226,209,East,0.28,Loan B
C23889,2025-04-04,2025-04-04,928,902,South,0.99,Credit Line
C23890,2025-01-25,2025-01-31,751,718,South,0.39,Credit Line
C23891,2025-04-10,2025-04-13,786,753,West,0.28,Loan B
C23892,2024-11-10,2024-11-13,379,371,East,0.39,Loan C
C23893,2024-10-23,2024-10-24,809,797,West,0.35,Loan B
C23894,2025-03-25,2025-03-28,637,615,East,0.47,Credit Line
C23895,2024-11-12,2024-11-13,699,665,South,0.23,Loan A
C23896,2025-03-24,2025-03-25,148,113,West,0.25,Loan B
C23897,2025-03-15,2025-03-17,155,122,East,0.6,Loan B
C23898,2024-11-08,2024-11-12,538,494,West,0.98,Credit Line
C23899,2024-12-05,2024-12-08,174,152,West,0.21,Credit Line
C23900,2024-11-02,2024-11-02,848,842,South,0.15,Loan B
C23901,2024-11-22,2024-11-24,911,900,West,0.91,Credit Line
C23902,2024-12-30,2024-12-31,253,204,West,0.95,Loan A
C23903,2024-10-31,2024-11-03,325,324,South,0.81,Credit Line
C23904,2024-11-17,2024-11-19,420,410,South,0.12,Credit Line
C23905,2025-02-07,2025-02-07,508,470,West,0.72,Credit Line
C23906,2025-03-23,2025-03-24,921,875,South,0.74,Loan B
C23907,2024-12-04,2024-12-05,725,725,North,0.49,Credit Line
C23908,2025-03-19,2025-03-20,378,346,South,0.79,Credit Line
C23909,2024-11-04,2024-11-05,383,364,West,0.74,Loan C
C23910,2025-04-04,2025-04-05,433,412,West,0.63,Credit Line
C23911,2024-11-02,2024-11-05,439,417,South,0.27,Loan B
C23912,2024-10-20,2024-10-22,635,601,South,0.11,Loan B
C23913,2025-03-08,2025-03-11,693,667,West,0.72,Credit Line
C23914,2024-10-21,2024-10-25,901,855,North,0.69,Credit Line
C23915,2025-03-11,2025-03-14,884,874,South,0.9,Loan A
C23916,2025-03-24,2025-03-25,423,416,North,0.17,Loan B
C23917,2024-12-24,2024-12-25,787,785,South,0.64,Loan A
C23918,2025-04-05,2025-04-10,741,697,South,0.37,Credit Line
C23919,2025-04-13,2025-04-13,193,189,East,0.91,Loan A
C23920,2025-02-15,2025-02-16,485,443,East,0.29,Credit Line
C23921,2024-11-01,2024-11-05,788,766,West,0.78,Loan A
C23922,2024-11-18,2024-11-20,376,348,South,0.45,Loan A
C23923,2025-02-09,2025-02-13,439,428,West,0.55,Loan A
C23924,2025-02-17,2025-02-19,220,186,North,0.28,Loan C
C23925,2025-04-06,2025-04-09,304,293,East,0.23,Loan C
C23926,2025-01-16,2025-01-18,80,69,South,0.42,Loan B
C23927,2025-02-18,2025-02-20,353,331,North,0.78,Loan C
C23928,2025-04-06,2025-04-07,808,796,South,0.4,Loan B
C23929,2024-12-22,2024-12-24,600,582,East,0.11,Loan C
C23930,2025-03-20,2025-03-22,972,964,North,0.58,Credit Line
C23931,2025-02-25,2025-02-28,434,399,West,0.18,Loan B
C23932,2024-11-08,2024-11-09,538,492,South,0.66,Loan A
C23933,2025-02-14,2025-02-15,679,642,East,0.83,Loan A
C23934,2024-11-11,2024-11-13,957,940,South,0.56,Loan A
C23935,2024-10-29,2024-11-02,867,851,North,0.28,Loan A
C23936,2025-03-04,2025-03-06,734,686,South,0.68,Credit Line
C23937,2024-11-14,2024-11-16,912,866,South,0.85,Loan A
C23938,2024-11-26,2024-11-28,978,940,South,0.62,Loan B
C23939,2025-04-15,2025-04-19,757,738,South,0.83,Credit Line
C23940,2025-03-12,2025-03-19,474,452,South,0.92,Credit Line
C23941,2025-04-16,2025-04-16,964,927,South,0.4,Loan A
C23942,2024-11-03,2024-11-04,602,597,North,0.95,Loan C
C23943,2024-11-24,2024-11-26,541,502,West,0.33,Loan A
C23944,2024-11-05,2024-11-06,331,310,West,0.23,Loan C
C23945,2025-03-07,2025-03-08,907,859,South,0.42,Loan B
C23946,2024-11-05,2024-11-05,907,874,East,0.19,Loan B
C23947,2024-10-19,2024-10-25,645,597,North,0.66,Credit Line
C23948,2025-01-11,2025-01-12,771,771,East,0.86,Loan C
C23949,2025-03-21,2025-03-22,126,86,East,0.5,Credit Line
C23950,2025-03-01,2025-03-02,983,935,North,0.54,Credit Line
C23951,2024-12-03,2024-12-05,789,779,West,0.44,Loan B
C23952,2024-11-28,2024-11-30,544,495,East,0.18,Loan C
C23953,2024-10-28,2024-10-31,257,231,West,0.13,Loan C
C23954,2025-03-07,2025-03-08,191,161,East,0.36,Loan B
C23955,2024-11-03,2024-11-04,370,365,North,0.5,Loan A
C23956,2025-01-02,2025-01-03,682,652,West,0.41,Loan A
C23957,2024-12-20,2024-12-20,129,100,South,0.64,Loan A
C23958,2025-02-17,2025-02-17,792,775,North,0.41,Loan A
C23959,2025-01-29,2025-01-30,394,347,West,0.8,Loan A
C23960,2024-11-25,2024-11-26,269,258,South,0.47,Credit Line
C23961,2025-01-19,2025-01-22,687,682,East,0.66,Credit Line
C23962,2025-03-26,2025-03-28,824,822,South,0.44,Loan A
C23963,2024-11-26,2024-11-29,980,968,East,0.43,Loan C
C23964,2025-03-05,2025-03-07,147,129,South,0.68,Loan C
C23965,2025-01-23,2025-01-27,137,104,West,0.16,Loan C
C23966,2025-02-13,2025-02-13,553,541,West,0.96,Loan B
C23967,2025-03-05,2025-03-08,617,610,South,0.17,Loan A
C23968,2024-11-24,2024-11-25,531,486,North,0.64,Loan B
C23969,2025-01-18,2025-01-22,415,369,West,0.56,Loan A
C23970,2024-12-13,2024-12-13,58,30,North,0.87,Loan A
C23971,2025-03-10,2025-03-12,608,584,North,0.4,Loan C
C23972,2025-02-27,2025-03-01,127,116,South,0.17,Credit Line
C23973,2025-02-10,2025-02-12,590,570,South,0.16,Loan B
C23974,2025-04-04,2025-04-06,348,340,East,0.98,Loan A
C23975,2025-04-04,2025-04-06,488,472,North,0.99,Loan B
C23976,2024-10-30,2024-10-31,970,941,South,0.36,Loan A
C23977,2025-01-12,2025-01-15,62,34,South,0.66,Credit Line
C23978,2024-11-23,2024-11-26,126,110,West,0.53,Loan C
C23979,2025-01-25,2025-01-27,160,153,West,0.75,Credit Line
C23980,2024-10-20,2024-10-21,802,762,West,0.83,Loan C
C23981,2024-11-03,2024-11-04,308,300,East,0.57,Loan B
C23982,2024-11-22,2024-11-24,623,591,East,0.42,Loan C
C23983,2024-11-26,2024-11-30,537,532,South,0.83,Credit Line
C23984,2024-12-09,2024-12-10,161,160,West,0.7,Loan B
C23985,2024-11-15,2024-11-19,956,915,South,0.92,Credit Line
C23986,2025-04-07,2025-04-07,313,288,North,0.21,Credit Line
C23987,2025-02-01,2025-02-03,440,404,West,0.81,Loan B
C23988,2025-02-07,2025-02-10,674,653,South,0.96,Credit Line
C23989,2024-11-24,2024-11-24,788,781,East,0.55,Credit Line
C23990,2025-03-03,2025-03-05,534,508,West,0.56,Loan B
C23991,2024-11-12,2024-11-13,658,627,East,0.38,Loan C
C23992,2025-03-04,2025-03-07,952,945,West,0.46,Loan B
C23993,2025-03-15,2025-03-20,496,469,North,0.48,Loan B
C23994,2024-11-02,2024-11-06,535,520,East,0.38,Credit Line
C23995,2024-11-24,2024-11-25,974,928,North,0.53,Loan B
C23996,2024-11-24,2024-11-26,612,608,South,0.97,Loan B
C23997,2025-04-01,2025-04-01,410,377,South,0.43,Loan A
C23998,2024-12-20,2024-12-20,397,348,West,0.55,Loan A
C23999,2025-03-14,2025-03-15,861,822,North,0.46,Loan C
C24000,2024-12-02,2024-12-05,966,941,North,0.23,Loan B
C24001,2024-11-19,2024-11-23,435,407,North,0.52,Credit Line
C24002,2025-01-03,2025-01-05,223,199,East,0.4,Loan C
C24003,2025-02-19,2025-02-21,844,809,North,0.82,Loan B
C24004,2025-03-30,2025-03-31,54,8,West,0.57,Loan B
C24005,2025-02-11,2025-02-12,783,780,North,0.31,Loan C
C24006,2024-12-15,2024-12-16,642,631,North,0.73,Loan B
C24007,2025-02-12,2025-02-15,902,885,East,0.34,Loan C
C24008,2025-01-07,2025-01-11,379,349,South,0.23,Credit Line
C24009,2025-01-25,2025-01-28,233,185,South,0.65,Loan C
C24010,2025-02-20,2025-02-21,582,566,West,0.9,Credit Line
C24011,2024-12-13,2024-12-13,307,290,North,0.64,Loan A
C24012,2024-11-30,2024-12-02,992,991,South,0.63,Credit Line
C24013,2025-01-09,2025-01-12,231,189,South,0.13,Loan A
C24014,2024-12-06,2024-12-07,423,412,East,0.93,Loan B
C24015,2025-03-28,2025-03-30,971,955,East,0.4,Loan C
C24016,2024-12-24,2024-12-29,101,56,North,0.73,Loan C
C24017,2025-03-10,2025-03-12,569,550,North,0.58,Loan B
C24018,2024-12-04,2024-12-05,415,409,South,0.26,Loan B
C24019,2025-01-30,2025-02-02,87,84,West,0.77,Credit Line
C24020,2024-10-20,2024-10-24,250,240,West,0.48,Credit Line
C24021,2025-02-23,2025-02-23,68,35,North,0.34,Credit Line
C24022,2025-04-09,2025-04-13,715,671,West,0.46,Loan A
C24023,2025-02-28,2025-03-02,589,569,East,0.44,Credit Line
C24024,2024-12-06,2024-12-08,602,579,North,0.5,Loan C
C24025,2024-12-12,2024-12-13,134,93,North,0.93,Loan C
C24026,2025-03-14,2025-03-15,179,169,East,0.14,Credit Line
C24027,2024-11-19,2024-11-20,54,47,East,0.72,Loan A
C24028,2024-10-31,2024-11-02,921,904,South,0.43,Loan A
C24029,2024-10-30,2024-10-31,751,747,West,0.75,Loan B
C24030,2024-10-31,2024-11-05,264,243,South,0.9,Loan A
C24031,2025-01-22,2025-01-22,547,543,North,0.17,Loan C
C24032,2024-12-24,2024-12-25,673,633,South,0.33,Loan A
C24033,2025-04-12,2025-04-16,222,191,South,0.33,Loan C
C24034,2025-03-10,2025-03-12,296,292,East,0.18,Credit Line
C24035,2024-10-30,2024-11-02,80,72,West,0.3,Loan A
C24036,2025-02-16,2025-02-18,456,416,South,0.48,Loan B
C24037,2025-03-14,2025-03-16,868,840,North,0.58,Loan C
C24038,2025-03-26,2025-03-29,252,233,East,0.91,Loan B
C24039,2025-01-10,2025-01-11,781,755,North,0.99,Loan C
C24040,2024-11-03,2024-11-05,495,459,North,0.55,Credit Line
C24041,2025-02-26,2025-02-27,571,545,South,0.72,Loan B
C24042,2025-03-16,2025-03-19,910,889,North,0.52,Loan A
C24043,2025-04-11,2025-04-12,686,671,North,0.92,Credit Line
C24044,2025-03-07,2025-03-08,765,761,East,0.19,Loan A
C24045,2025-01-13,2025-01-15,325,312,South,0.51,Loan A
C24046,2024-10-21,2024-10-23,938,914,South,0.53,Credit Line
C24047,2025-03-12,2025-03-13,84,63,West,0.55,Loan B
C24048,2025-02-26,2025-03-01,382,346,South,0.63,Loan B
C24049,2024-11-05,2024-11-09,869,825,West,0.73,Loan A
C24050,2024-12-19,2024-12-23,64,36,West,0.31,Loan C
C24051,2025-02-10,2025-02-14,847,807,West,0.49,Credit Line
C24052,2025-03-17,2025-03-18,91,58,West,0.51,Loan A
C24053,2025-04-14,2025-04-16,105,93,East,0.26,Loan B
C24054,2025-04-14,2025-04-15,824,789,East,0.3,Loan C
C24055,2024-12-28,2024-12-31,806,794,South,0.16,Loan A
C24056,2025-03-03,2025-03-06,656,625,North,0.72,Credit Line
C24057,2025-02-28,2025-03-02,560,549,East,0.94,Loan C
C24058,2025-02-13,2025-02-13,89,51,West,0.96,Loan A
C24059,2025-02-27,2025-03-01,362,348,South,0.41,Loan B
C24060,2024-10-31,2024-11-04,297,266,South,0.48,Credit Line
C24061,2025-02-06,2025-02-06,985,948,West,0.12,Credit Line
C24062,2024-12-08,2024-12-09,738,712,North,0.93,Loan B
C24063,2025-03-09,2025-03-13,476,471,South,0.52,Loan A
C24064,2025-03-31,2025-04-01,470,458,North,0.14,Loan A
C24065,2024-12-19,2024-12-21,659,650,West,0.31,Loan A
C24066,2025-01-14,2025-01-15,280,279,North,0.89,Credit Line
C24067,2024-12-27,2024-12-30,403,383,North,0.96,Loan C
C24068,2025-03-12,2025-03-15,999,988,West,0.75,Loan A
C24069,2025-03-25,2025-03-26,771,762,South,0.96,Loan B
C24070,2025-01-20,2025-01-23,384,372,North,0.78,Loan B
C24071,2024-12-29,2024-12-29,255,242,South,0.29,Loan C
C24072,2025-01-24,2025-01-26,434,423,South,0.64,Loan C
C24073,2024-12-16,2024-12-16,353,317,West,0.62,Loan A
C24074,2025-03-16,2025-03-18,600,598,North,0.97,Loan A
C24075,2025-01-21,2025-01-22,828,807,North,0.94,Loan C
C24076,2024-12-18,2024-12-20,332,297,South,0.11,Loan B
C24077,2025-02-02,2025-02-03,329,324,South,0.41,Loan B
C24078,2025-03-12,2025-03-14,622,617,West,0.83,Loan B
C24079,2024-11-24,2024-11-24,108,86,East,0.36,Loan B
C24080,2024-12-02,2024-12-05,874,871,West,0.86,Loan A
C24081,2025-02-10,2025-02-11,315,313,East,0.89,Loan B
C24082,2024-11-21,2024-11-23,621,593,West,0.29,Loan C
C24083,2024-10-27,2024-10-30,981,939,South,0.92,Credit Line
C24084,2025-03-02,2025-03-05,504,458,North,0.78,Credit Line
C24085,2024-12-26,2024-12-26,610,604,West,0.21,Loan C
C24086,2025-01-06,2025-01-09,282,237,North,0.68,Credit Line
C24087,2025-01-17,2025-01-18,980,971,South,0.24,Loan C
C24088,2025-04-07,2025-04-11,382,342,North,0.84,Loan A
C24089,2025-01-16,2025-01-16,965,919,West,0.89,Loan B
C24090,2024-12-20,2024-12-20,293,263,East,0.76,Loan A
C24091,2025-04-16,2025-04-17,470,425,South,0.82,Credit Line
C24092,2025-03-22,2025-03-27,275,260,North,0.67,Credit Line
C24093,2025-04-01,2025-04-03,451,433,East,0.84,Loan B
C24094,2025-01-05,2025-01-08,632,590,North,0.41,Credit Line
C24095,2025-01-17,2025-01-18,692,668,East,1.0,Loan B
C24096,2025-04-05,2025-04-07,502,502,North,0.78,Loan C
C24097,2025-04-11,2025-04-12,133,113,West,0.27,Loan C
C24098,2025-01-17,2025-01-22,124,102,North,0.91,Credit Line
C24099,2025-01-14,2025-01-16,75,54,West,0.49,Credit Line
C24100,2024-11-17,2024-11-20,605,572,North,0.27,Loan B
C24101,2024-11-15,2024-11-16,745,703,East,0.31,Credit Line
C24102,2025-03-11,2025-03-12,708,691,South,0.83,Loan B
C24103,2025-03-13,2025-03-15,557,541,North,0.87,Loan A
C24104,2025-01-01,2025-01-02,812,767,East,0.71,Loan A
C24105,2025-01-08,2025-01-11,67,55,West,0.97,Loan A
C24106,2024-10-23,2024-10-24,294,250,South,0.42,Loan B
C24107,2025-04-06,2025-04-06,757,749,North,0.61,Loan A
C24108,2024-11-15,2024-11-16,906,882,South,0.99,Loan A
C24109,2025-03-21,2025-03-23,92,69,East,0.9,Loan B
C24110,2024-12-19,2024-12-20,417,399,East,0.89,Loan B
C24111,2025-01-01,2025-01-02,184,149,North,0.58,Loan B
C24112,2025-04-05,2025-04-05,522,478,West,0.62,Loan A
C24113,2025-02-18,2025-02-21,961,949,West,0.12,Loan B
C24114,2024-11-17,2024-11-20,384,373,East,0.8,Loan C
C24115,2025-01-04,2025-01-05,404,377,South,0.14,Loan A
C24116,2024-12-29,2024-12-30,610,610,North,0.11,Loan C
C24117,2024-10-21,2024-10-25,562,530,West,0.38,Loan B
C24118,2025-01-11,2025-01-14,441,428,West,0.74,Loan C
C24119,2025-03-21,2025-03-21,195,176,West,0.59,Loan B
C24120,2025-03-26,2025-03-27,451,442,North,0.22,Loan C
C24121,2025-02-24,2025-02-26,715,680,West,0.16,Loan A
C24122,2025-04-12,2025-04-13,469,467,West,0.35,Loan A
C24123,2024-11-21,2024-11-23,523,519,East,0.28,Loan A
C24124,2024-11-17,2024-11-18,223,182,East,0.97,Loan C
C24125,2025-02-11,2025-02-17,567,532,West,0.16,Credit Line
C24126,2024-11-23,2024-11-26,213,207,South,0.71,Loan C
C24127,2024-11-30,2024-12-02,730,691,South,0.98,Loan A
C24128,2024-11-06,2024-11-06,763,743,West,0.26,Loan B
C24129,2024-10-22,2024-10-23,104,103,East,0.9,Loan B
C24130,2025-01-02,2025-01-03,180,152,East,0.43,Loan A
C24131,2025-01-18,2025-01-19,97,65,North,0.82,Loan A
C24132,2024-11-17,2024-11-18,706,675,South,0.57,Loan A
C24133,2024-12-10,2024-12-13,617,570,West,0.27,Credit Line
C24134,2024-12-23,2024-12-28,904,901,South,0.52,Loan C
C24135,2024-11-26,2024-11-29,811,800,South,0.35,Loan A
C24136,2024-10-23,2024-10-24,77,62,West,0.65,Credit Line
C24137,2025-01-23,2025-01-24,178,148,North,0.71,Loan B
C24138,2025-01-03,2025-01-04,412,365,North,0.44,Loan A
C24139,2024-11-18,2024-11-19,841,793,East,0.89,Loan A
C24140,2024-12-16,2024-12-17,787,742,North,0.31,Loan A
C24141,2025-03-29,2025-03-30,604,595,South,0.79,Credit Line
C24142,2025-04-02,2025-04-07,349,305,South,0.69,Credit Line
C24143,2025-02-02,2025-02-04,615,605,West,0.62,Loan B
C24144,2024-12-11,2024-12-11,262,262,South,1.0,Loan A
C24145,2024-12-02,2024-12-03,594,578,South,0.16,Credit Line
C24146,2024-11-24,2024-11-28,220,212,East,0.41,Loan B
C24147,2025-01-21,2025-01-22,610,604,North,0.86,Loan A
C24148,2025-02-13,2025-02-15,762,762,East,0.16,Loan C
C24149,2025-03-08,2025-03-09,844,802,South,0.3,Loan B
C24150,2025-01-23,2025-01-26,768,759,North,0.47,Loan A
C24151,2025-01-11,2025-01-14,513,482,South,0.18,Loan A
C24152,2025-01-11,2025-01-20,335,313,South,0.41,Loan A
C24153,2025-04-02,2025-04-06,914,910,West,0.65,Loan B
C24154,2024-11-19,2024-11-20,63,52,East,0.44,Loan A
C24155,2025-01-21,2025-01-26,600,584,East,0.34,Loan B
C24156,2025-02-25,2025-02-27,967,947,East,0.94,Loan B
C24157,2024-10-30,2024-11-02,279,257,North,0.66,Credit Line
C24158,2024-12-26,2024-12-28,461,413,West,0.16,Loan B
C24159,2024-11-08,2024-11-13,813,785,South,0.53,Loan A
C24160,2024-10-31,2024-11-06,579,546,West,0.76,Loan A
C24161,2024-12-20,2024-12-22,230,204,North,0.98,Loan A
C24162,2025-03-05,2025-03-10,230,228,North,0.51,Loan C
C24163,2025-01-19,2025-01-21,582,569,East,0.43,Loan A
C24164,2025-02-14,2025-02-14,93,48,North,0.11,Credit Line
C24165,2024-12-14,2024-12-15,145,102,West,0.55,Credit Line
C24166,2024-11-15,2024-11-17,535,513,South,0.97,Credit Line
C24167,2024-12-03,2024-12-05,763,745,North,0.39,Credit Line
C24168,2025-01-27,2025-01-28,990,965,East,0.43,Loan C
C24169,2025-01-22,2025-01-24,435,416,South,0.79,Loan B
C24170,2025-03-24,2025-03-24,366,358,South,0.14,Loan C
C24171,2024-11-30,2024-12-01,55,45,East,0.76,Loan B
C24172,2025-01-07,2025-01-08,304,300,North,0.68,Loan A
C24173,2025-01-22,2025-01-25,462,449,East,1.0,Loan B
C24174,2024-10-21,2024-10-23,194,155,South,0.97,Loan C
C24175,2024-12-17,2024-12-18,190,142,North,0.47,Loan C
C24176,2025-02-18,2025-02-21,264,241,West,0.93,Loan B
C24177,2024-11-18,2024-11-20,511,480,West,0.3,Credit Line
C24178,2024-12-23,2024-12-27,316,295,West,0.53,Loan A
C24179,2025-02-18,2025-02-18,908,860,West,0.85,Credit Line
C24180,2024-12-18,2024-12-22,904,857,North,0.71,Loan C
C24181,2025-02-28,2025-03-02,913,878,North,0.56,Loan C
C24182,2025-02-16,2025-02-18,380,371,North,0.48,Loan A
